x,density,Estimators
0.0015579937200935,8.060688201835156,Welsch
0.0015611572790342,8.190775122249851,Welsch
0.0015643208379749,8.3140011218585,Welsch
0.0015674843969156,8.426447007604487,Welsch
0.0015706479558562,8.524413872052799,Welsch
0.0015738115147969,8.604494554917165,Welsch
0.0015769750737376,8.663637290645742,Welsch
0.0015801386326783,8.69920008354213,Welsch
0.001583302191619,8.708994643143154,Welsch
0.0015864657505596,8.691319035594741,Welsch
0.0015896293095003,8.644978549395749,Welsch
0.001592792868441,8.569294623363168,Welsch
0.0015959564273817,8.464102028265332,Welsch
0.0015991199863223,8.329734819116455,Welsch
0.001602283545263,8.167001871602647,Welsch
0.0016054471042037,7.977153074079483,Welsch
0.0016086106631444,7.761837458569096,Welsch
0.001611774222085,7.523054714912456,Welsch
0.0016149377810257,7.263101638756647,Welsch
0.0016181013399664,6.9845151157557925,Welsch
5.361195052696199e-05,47.45439762030221,Hampel's three-part
5.843970132794331e-05,53.73781146884385,Hampel's three-part
6.326745212892463e-05,60.618298829138425,Hampel's three-part
6.809520292990596e-05,68.11961308512721,Hampel's three-part
7.292295373088728e-05,76.26256664219291,Hampel's three-part
7.77507045318686e-05,85.06472549659688,Hampel's three-part
8.257845533284991e-05,94.54017528675598,Hampel's three-part
8.740620613383125e-05,104.69936790420836,Hampel's three-part
9.223395693481256e-05,115.549054349074,Hampel's three-part
9.706170773579388e-05,127.09230561156572,Hampel's three-part
0.0001018894585367,139.32861915270598,Hampel's three-part
0.0001067172093377,152.2541042829665,Hampel's three-part
0.0001115449601387,165.86173565531857,Hampel's three-part
0.0001163727109397,180.1416604595987,Hampel's three-part
0.0001212004617407,195.081541973034,Hampel's three-part
0.0001260282125416,210.66692009926408,Hampel's three-part
0.0001308559633426,226.88156857932069,Hampel's three-part
0.0001356837141436,243.7078287863046,Hampel's three-part
0.0001405114649446,261.1269014554715,Hampel's three-part
0.0001453392157456,279.1190803142749,Hampel's three-part
0.0001501669665465,297.6639152506047,Hampel's three-part
0.0001549947173475,316.7402972111189,Hampel's three-part
0.0001598224681485,336.3264622141648,Hampel's three-part
0.0001646502189495,356.3999174037772,Hampel's three-part
0.0001694779697505,376.9372976396058,Hampel's three-part
0.0001743057205514,397.9141663727058,Hampel's three-part
0.0001791334713524,419.3047791613615,Hampel's three-part
0.0001839612221534,441.08183181794703,Hampel's three-part
0.0001887889729544,463.2162175718657,Hampel's three-part
0.0001936167237554,485.67681856803216,Hampel's three-part
0.0001984444745564,508.43035635510586,Hampel's three-part
0.0002032722253573,531.4413237020493,Hampel's three-part
0.0002080999761583,554.6720161654387,Hampel's three-part
0.0002129277269593,578.0826764676893,Hampel's three-part
0.0002177554777603,601.6317581965217,Hampel's three-part
0.0002225832285613,625.2763079521284,Hampel's three-part
0.0002274109793622,648.9724572848024,Hampel's three-part
0.0002322387301632,672.6760080728288,Hampel's three-part
0.0002370664809642,696.3430879079424,Hampel's three-part
0.0002418942317652,719.9308460959118,Hampel's three-part
0.0002467219825662,743.3981565130566,Hampel's three-part
0.0002515497333671,766.706291174473,Hampel's three-part
0.0002563774841681,789.8195282406934,Hampel's three-part
0.0002612052349691,812.7056604466159,Hampel's three-part
0.0002660329857701,835.3363745460716,Hampel's three-part
0.0002708607365711,857.6874791224362,Hampel's three-part
0.0002756884873721,879.7389666457827,Hampel's three-part
0.000280516238173,901.4749054377196,Hampel's three-part
0.000285343988974,922.8831675937696,Hampel's three-part
0.000290171739775,943.9550091921172,Hampel's three-part
0.000294999490576,964.6845285443894,Hampel's three-part
0.000299827241377,985.0680361090584,Hampel's three-part
0.0003046549921779,1005.1033753696688,Hampel's three-part
0.0003094827429789,1024.789236999982,Hampel's three-part
0.0003143104937799,1044.1245087045058,Hampel's three-part
0.0003191382445809,1063.1077001598562,Hampel's three-part
0.0003239659953819,1081.7364766477826,Hampel's three-part
0.0003287937461828,1100.007326648091,Hampel's three-part
0.0003336214969838,1117.9153784395303,Hampel's three-part
0.0003384492477848,1135.454369391244,Hampel's three-part
0.0003432769985858,1152.6167599787364,Hampel's three-part
0.0003481047493868,1169.3939735270542,Hampel's three-part
0.0003529325001878,1185.7767331421005,Hampel's three-part
0.0003577602509887,1201.7554600035746,Hampel's three-part
0.0003625880017897,1217.3206927604058,Hampel's three-part
0.0003674157525907,1232.4634865677326,Hampel's three-part
0.0003722435033917,1247.1757524572688,Hampel's three-part
0.0003770712541927,1261.4505030923258,Hampel's three-part
0.0003818990049936,1275.2819791178922,Hampel's three-part
0.0003867267557946,1288.66564063726,Hampel's three-part
0.0003915545065956,1301.598020012507,Hampel's three-part
0.0003963822573966,1314.0764442653642,Hampel's three-part
0.0004012100081976,1326.098646878007,Hampel's three-part
0.0004060377589985,1337.662298830773,Hampel's three-part
0.0004108655097995,1348.7644964524422,Hampel's three-part
0.0004156932606005,1359.401248469282,Hampel's three-part
0.0004205210114015,1369.567006123861,Hampel's three-part
0.0004253487622025,1379.2542782642277,Hampel's three-part
0.0004301765130035,1388.4533680235872,Hampel's three-part
0.0004350042638044,1397.1522595295244,Hampel's three-part
0.0004398320146054,1405.3366726405457,Hampel's three-part
0.0004446597654064,1412.9902918242262,Hampel's three-part
0.0004494875162074,1420.0951628946548,Hampel's three-part
0.0004543152670084,1426.6322393841217,Hampel's three-part
0.0004591430178093,1432.5820497574698,Hampel's three-part
0.0004639707686103,1437.925448293098,Hampel's three-part
